"Species","442.7","492.4","559.8","664.6","704.1","740.5","782.8","832.8","864.7","945.1","1373.5","1613.7","2202.4"
"PH",1.98289720159078,3.19983802244719,9.40946527207723,2.7012926636124,11.1615944217494,45.194887879494,51.9336443131644,52.3758490936586,52.769081009717,49.2332286349517,34.2858361059839,22.9960570666408,9.29744675156366
"PH",1.67821312089919,2.8480610973525,9.25243192166285,2.36310650941561,11.0522114546555,45.1378391427475,52.3197179713418,52.7886650601201,53.1272911481558,49.5170372829163,33.4429375586089,21.2916100993659,8.50373901329339
"PH",1.85158928277218,2.76818171269852,8.4809945190457,2.579000353733,11.1899806000556,42.0413773144275,47.9777008329941,48.4984786933806,48.8830435520508,45.7385359400376,31.9428199654142,21.0788089607187,8.68808850251069
"PH",2.04451910891021,2.79405307950155,7.99611113607471,2.68992301549277,11.5008285863849,45.1855952924112,51.8404625410513,52.5504610241564,52.9822931616733,50.0526313630018,35.1768167647144,23.1872039341798,9.20460487302378
"PH",1.96068954413007,2.72974943635096,7.86220716794324,2.60923527711022,11.3626023348876,44.8448950269431,51.3819619028354,51.9771991236728,52.3906084612487,49.0847561654813,34.1560385116804,22.706210361819,9.14636521271411
"PH",1.95884370517742,2.77870514303424,8.30987456374841,2.63611614730517,11.9980057327662,46.5614512679228,53.424509960734,54.0654509388059,54.4259016800673,51.5221098208377,35.8104455355498,24.0791845971365,9.90850751312804
"PH",1.924903116695,2.7399115892118,8.02434491205555,2.6308806763475,11.5556004428366,43.8480144784646,49.9677283009902,50.5428688692479,50.8858277914842,48.103464572909,34.2090424708988,22.9325403750187,9.60180197952842
"PH",1.94925932459053,2.8014895940333,8.39800998668626,2.65799512351501,12.1832882632111,48.5851861416838,55.9344494213662,56.6363296701685,57.0353033599107,53.8729095647495,36.7228911032138,24.4608827531885,9.96603763567608
"PH",2.5339114499123,3.30739543153876,8.5838600873085,3.20547233522258,12.4789397594526,42.2477744432132,46.9272213109674,47.4996392051967,47.8501439971613,46.2515802385519,34.8182592802895,24.5649614879763,10.3327860815802
"PH",2.5363031940561,3.28479326698815,8.46622417187644,3.21478664458853,12.2585742869155,41.0963293061478,45.6329705408568,46.1901871902868,46.4819568443415,45.2920471814202,34.5387294826749,24.4639564378131,10.5173687715707
"PH",2.65826494009999,3.44556495168622,8.67617336990918,3.50338992140453,12.453668742593,39.0820072088296,43.1531543961752,43.7469297689088,44.0624196660175,42.9608067840784,33.1385921617726,24.1436612273094,10.7676948503978
"PH",2.5503685306824,3.27412068237267,8.21931707621826,3.23050732102407,11.9311716167104,40.1231200672518,44.6062705921681,45.1683111822252,45.4692636031686,44.1460642708187,33.9336227429354,24.2858287387207,10.5840051224129
"PH",2.62851113233136,3.45550431145572,8.9461395115836,3.43960140170732,12.9118233910234,41.0408876711797,45.3040580368268,45.8977503655299,46.3113368569271,44.4840306997734,34.0397237104499,25.0972407051886,11.080242992865
"PH",2.63751995133009,3.48388634621411,8.87518887218411,3.45872536862708,12.7750406812919,40.1716926139033,44.4810301456047,45.1439854734375,45.549003151209,44.0620985370174,33.8545608036974,24.5793914424715,10.6198885328324
"PH",2.68277367009864,3.52773974357643,8.68303638715478,3.62665085379799,12.4525306923523,38.0413632886884,42.0157224028692,42.645986705776,43.0291099828384,41.6396296124497,32.8411547729911,24.075051377889,10.7053356599219
"PH",2.55873049545373,3.37781438584982,8.39339535233104,3.46458279979119,12.154562075979,39.5506442035111,44.1806540675711,44.8118197403817,45.1972904008158,43.4830068257294,33.01303580742,23.7873127482841,10.4639609736504
"PH",2.33065382601942,3.12293651392291,8.35219161154586,3.03348971146661,12.3039505532751,44.7785375746528,50.8765738281579,51.5579146318887,51.9885297497863,49.4178109028392,35.4544326838417,24.3469856221169,9.97992208553242
"PH",2.4941192171813,3.39678110111986,9.07952765118969,3.35207364684287,13.1547883140015,43.4390719719829,48.6291602516596,49.273105483715,49.7029106250526,47.2200830220527,34.7086234897465,24.3353310266118,10.1629788096099
"PH",2.37154266494877,3.20834782654601,8.47162521247438,3.20566538702649,12.3543897198705,41.4382171135602,46.3429672935524,46.9882076374304,47.4315525568927,44.9310021608621,33.0760160834335,23.3423234430611,9.87329367640926
"PH",2.50512773630339,3.5311078335473,9.78516659000629,3.4022766440213,13.9107791086597,46.6450156481597,52.2329954037134,52.9484762889823,53.4236555127563,50.8242156404835,37.0212137765912,25.2909171859536,10.5623295172272
"PH",2.46858315616305,3.5964312388052,10.2532894266092,3.48274359911709,14.5305753908256,46.9285216261791,52.3114715674944,53.1136113468152,53.6203381114027,51.3865929290247,37.3387641358501,25.103285710968,10.4762730340142
"PH",2.47016562293645,3.53469353851055,9.73329360266553,3.34878418204675,13.693326509294,46.7733659609375,52.9450803356584,53.4519991654007,53.857456845574,50.488310401325,35.3452940429478,23.3703424875046,9.66652822991269
"PH",2.66834063699531,3.84832844658855,10.8177471545992,3.67371520039913,15.3273559153016,52.3411521672438,58.7864450854556,59.4711992561422,60.0034093489831,56.541018617728,40.1692529809097,27.0908488383127,11.2320558121588
"PH",2.27055721781823,3.32431585911928,9.89549296423439,3.12609583405719,14.1303750581648,52.1558341567322,59.0514931538129,59.6381203182022,60.0260269703065,56.2422337112745,39.768600995423,25.6461201792125,10.504756629636
"PH",2.2080916097635,3.34816406881536,10.3262514800974,3.16146426118375,14.7157334406752,55.0395783036211,62.6508302270822,63.2247138609493,63.5461706464057,59.4740216648678,42.5998046456181,26.9197904943348,11.1557586076233
"PH",2.329028142599,3.42792708437976,9.8800386452128,3.28097734601344,14.0719094242693,52.2849662925406,59.5470686279048,60.0628494664448,60.4159529980922,56.4115291155005,40.5699451604413,25.7645325161429,10.7704620741209
"PH",1.90439654199271,2.8206940701876,8.81734404506954,2.66732188047845,12.5488183231035,45.0043811154132,50.8592741312477,51.3436835004981,51.7222108208347,48.3972471261853,34.6522651156375,22.3937613804634,9.22657437902688
"PH",2.03975087090238,2.90294877067015,8.79185976209055,2.72956546993477,12.5911909406699,48.5925102200592,55.6222492360186,56.1909898174859,56.535282355868,53.2443230272855,38.2305293649783,24.2036636904848,10.0903281293766
"PH",2.16723561100813,3.18698157244017,9.5892498947845,3.04325923288788,13.4903144415927,46.3921300883032,52.3389077240719,52.9695889164496,53.3567996442136,50.453315744069,36.8904206748424,23.6021123997226,10.0193760558407
"PH",2.02083417981884,2.76582509468641,7.91369377940012,2.60755827232797,11.4045381269732,48.0685600629986,56.3009173272469,56.891127463024,57.3262260596355,52.845750772397,35.6730258908173,22.6488788171847,9.23805701689697
"PH",2.18168344071937,2.97939408258739,8.15214708608041,2.85373055733152,11.735807349302,47.8700276186506,55.7439166338616,56.3214712049768,56.7608213372164,52.4353354568019,36.0410247081211,23.3783529739263,9.75156797999164
"PH",2.55971892487464,3.34184890722052,8.20544699398556,3.3923841889379,11.6545895383829,42.6240647284755,48.92944239125,49.5951336375273,50.077593159241,46.9729937931967,34.4931881625038,23.1125418978995,10.1229727619334
"PH",3.01307636509198,3.6681505772285,7.80002178064153,4.05965964591379,10.9767366450677,32.5285675383652,36.031841554719,36.7754159431105,37.2706077185216,36.3056526266001,30.7959717559084,22.3735606701815,10.5653829697314
"PH",2.96371576000155,3.59995086211147,7.70222572838187,3.96495647170979,10.8425863825142,32.204886867183,35.665580270387,36.4059933049592,36.890264805681,35.9527679099148,30.5823028582201,21.9960104384579,10.3627927881454
"PH",2.71592584235503,3.56955857329186,9.25165466532751,3.69570468058346,13.0474182104195,42.2771383741271,47.4281531255555,48.2360588688293,48.7542728746645,46.8110272080987,36.2999802181199,25.1562272786636,11.1237207897031
"PH",2.58245386130969,3.67943794981417,10.6996032154285,3.74712598578834,14.8243154545354,44.6799107220927,49.8751957240876,50.6581474727613,51.1722956569832,49.0111230872393,38.3606494382267,26.6841609623834,12.0294461859287
"PH",2.56569903178042,3.67889911846521,10.7561572275389,3.78607078338629,14.9499524222268,44.3363557736091,49.4071863015552,50.1929610139932,50.7144936149292,48.5956022839275,38.3893532116494,27.007953465534,12.0505010543852
"PH",2.51931235655059,3.53254899165784,10.1278018572524,3.59999861870031,14.2027053347907,44.5238522005137,49.8640154743046,50.6395402118779,51.1658349784844,48.7704187489748,38.1099555962018,26.2746124829879,11.6825966095691
"PH",2.20787119659421,2.97718651146302,8.49716801130371,2.8372325171298,12.4138357037105,48.1985563949373,54.8588771858465,55.5986853771988,56.0487353230461,53.3016445330763,39.4754576876462,25.0570629779918,10.3289480526066
"PH",2.11534905513543,2.92052813930881,8.55781140158668,2.77686960330687,12.476948790901,47.463200015837,53.9941953790779,54.7207281339223,55.1612049324968,52.4049306935506,38.9914005651057,24.6787808931965,10.2548390378711
"PH",2.23591042784497,3.12035467671624,9.3381480035494,3.00738364787391,13.5516879928657,48.296610984414,54.4429630032256,55.1068002018451,55.570945625538,52.5283078740864,39.5109919964752,25.7576042709498,10.9826219574656
"PH",2.40583062219217,3.40067648280221,10.2852507219821,3.31972359658549,15.0913740593569,54.9443229717517,62.0105637935802,62.6527446905426,63.2151502369917,58.9395781109264,42.0648645046844,27.810861136187,11.4787179590534
"PH",2.29032690371287,3.34634363099949,10.656607238948,3.28112403577082,15.581048749208,54.5529624073847,61.3563113024553,62.0617362500047,62.6000854505977,58.6672956114888,42.593379436621,27.91802177389,11.7035165693305
"PH",2.01704680056428,2.90737758420182,9.12498874315003,2.84140888301267,13.3878515408732,48.3226368451221,54.4647299675252,55.1690166269066,55.6881473184486,52.4061369182125,38.2259635479805,24.7654400150542,10.3205494528938
"PH",2.07339617679835,2.90368272438552,8.93959291357453,2.79316796810281,13.1176831331265,49.1767358234617,55.6397250904778,56.2254334337751,56.7211422579206,52.9054981956433,38.6183375793508,25.0422562491123,10.6079006639753
"PH",2.01773158866007,2.88959675150583,9.0771449414983,2.79527714523594,13.3283407776935,48.7404215221045,55.0117466093699,55.6372957638263,56.1564169225896,52.5442881693869,38.3411698938807,24.9425193909348,10.5700765819122
"PH",2.06928737749029,2.81240980252336,8.50384651210317,2.66977459186761,12.6643412958931,52.2004492811141,60.2734349436754,60.8932249654127,61.4211173213815,56.7757077077936,40.0217968422685,25.6548322836136,10.5038364735202
"PH",1.82883760009404,2.4343059469184,7.15956069679236,2.24357887654497,10.559644117026,52.0552350039718,62.5915131343628,63.2196068264963,63.739373501237,57.5685215885675,37.7881126901491,22.6212729959514,8.75074875672351
"PH",1.93552336255289,2.55490378820058,7.37280825248691,2.38535650594084,11.0234421220893,53.130297546273,63.4279867985274,64.1014146909506,64.6694824974407,58.6450154441885,38.5117102265105,23.4876273228227,9.11472907885554
"PH",1.87268384514766,2.46935732646397,7.27097752739565,2.31036052247549,10.9622534519766,53.1728653215811,63.632131997533,64.3455217623216,64.9394439654524,58.8923562995492,38.2320478649419,23.0599657252932,8.71839309805183
"PH",1.91613053919232,2.54077406981009,7.41038524654066,2.39810107842306,11.1447571589551,53.9462665181912,64.5536448151825,65.333219168818,65.9384405350713,59.9830375969348,39.2363789165146,23.7517730593838,9.04541629140281
"PH",1.95650557427004,2.78696859142668,8.48755956246423,2.67081462767373,11.9489000333943,55.4304338139197,66.4369286360851,67.5280269254881,68.2478006427712,63.3638954335715,40.2857939277447,26.0618931049143,10.2806343606348
"PH",1.89376444201077,2.64042137573487,7.79215109079295,2.47830211472069,10.869090177078,50.2199097543359,59.966705845635,60.7740180292267,61.3614968452512,56.5131754764785,34.9947000877842,22.9170800132278,8.82825372663272
"PH",2.63283279471995,3.48241354512122,9.02022763259479,3.59646490191533,12.4567811354669,49.3328594426087,57.6695825219795,58.5496213043447,59.189474586443,55.4929844160835,38.3817228579871,26.7492954643456,11.5672575791666
"PH",3.35562358434518,4.40015876416715,11.5326101661717,4.46763687917557,16.0950488998317,53.758680133142,60.6226168247972,62.0428041484048,62.9173475426852,61.6750830632693,48.6037007383511,34.587196497594,15.5402872503593
"PH",3.01597763019864,3.88506717486324,9.73970753521217,4.00936728522574,13.4075493176714,44.5675574921857,50.5243225772442,51.8017759116438,52.6182910192242,51.5614676351081,41.4017987048974,29.4792725033678,13.752679554891
"PH",3.12839057518939,3.95071237628438,9.30161376151526,4.24188773516204,12.7802434589561,41.5735464179728,47.279289365891,48.6965740888193,49.5643673364189,49.1330391063163,40.9937074112354,29.5274865739788,14.3858588254188
"PH",3.03172066189163,3.89758771140753,10.000493743317,3.98488325013644,14.0301032566866,50.8780817769474,57.982108622069,59.1673796354798,59.8011164793641,58.5903946300964,44.3358643603193,31.3000144706539,14.4469630577959
"PH",2.82235763788411,3.72607037343032,10.5095324674586,3.51051679348576,14.7283672203007,57.2740283688825,65.2655083624927,66.2321566662468,66.6790352162522,64.9474505615804,46.4051575967574,31.7840520441597,13.5440211422339
"PH",2.67565779256883,3.60897914782376,10.2055691717946,3.5417976114543,14.3571104619558,53.6387869917285,61.1708376432831,62.4268445177514,62.9348244988937,62.5831128422347,45.6117279403195,31.2881839334967,13.7081546409878
"PH",2.69953887249303,3.846470748069,11.2448138147009,3.77184256288712,15.7684682377912,55.5004176704421,62.996119550145,64.4007345375414,64.9037148373952,65.3612290261804,46.9595837525316,31.6125205786825,13.7694093803933
"PH",2.78340336222742,4.03965908547988,12.1235016172255,3.93530830969917,17.0363586620403,58.4843486950773,66.0960101290193,67.5458393672208,68.0181095541886,68.7763687050134,48.3045773693939,32.645724518695,14.2429764667405
"PH",2.77573963229945,3.70995908225644,9.44303043933472,3.89580485469847,13.3446723856356,50.0041417880782,57.3176404225374,58.6362405085277,59.2880541927909,58.6701653039971,43.9612780415378,30.4921130515127,13.8175230775092
"PH",2.62298887152989,3.6577136348199,9.6289022764939,3.94604743972842,13.5423407262486,44.0922212801648,49.8185102906471,51.0521103635897,51.7699856542613,50.6975675381727,39.9303712197766,27.8029444025592,12.6676628495938
"PH",2.91841948745932,3.94157598128895,9.57594268144483,4.38012060286393,13.4579666168284,42.4222114340206,47.9696022969667,49.2771976380349,50.0710620875723,49.1338908024651,39.5290959093656,28.4102627847813,13.4548297055638
"AT",2.51871672826226,3.06873284619394,5.59380818700497,3.93431893044411,8.42972661858927,25.786400947829,30.6448134502693,32.0617536625667,33.1253155732186,32.0092477959169,28.6453716698036,21.8532659764584,10.5885380724117
"AT",3.06129861114491,3.74319608087173,6.39789133119593,5.16010848255528,9.72782846140334,25.8305569228833,30.3924631003838,31.7793551893146,32.856222273771,31.4912635740941,28.5297303571943,22.2489071593178,11.3799755158376
"AT",2.76210204450068,3.32808458081926,5.83821862792379,4.12048493658336,8.82385576173967,28.5522154034611,33.9517102103443,35.1829784845896,36.1806722750214,34.2970962474174,29.0524974369968,21.4922073190403,9.99470067868178
"AT",2.60199833962334,3.07386774492243,5.29077459613306,3.34376072525577,7.67766270861233,29.0448859170916,34.7601334625235,35.9529663061575,36.8557975971784,35.4575901316224,30.2360179347718,21.468732142075,9.68080565985809
"AT",2.48533199512691,2.91344603318752,4.75282850195275,3.3186184593718,6.88666131160681,23.9179436361152,28.6709786021925,29.8201193250436,30.7018300873012,29.6588546723249,25.5317520635199,18.8458094260906,8.68090976469754
"AT",2.87657173386198,3.85459454247189,6.8407865233664,4.21338138781488,9.14107216957798,27.4272401172293,32.5245411536089,33.883505329848,34.7928431487395,33.5668823375705,26.9105243023173,17.4025966799523,7.81783324442385
"AT",2.35391481476314,3.21868073270884,6.02720200617582,3.55739317091771,8.24647174788309,26.1650348633669,31.4095582964648,32.691945995691,33.5821629407167,31.6035852761876,24.2353695514328,14.8175925019192,6.32839281119247
"AT",2.57418378508043,3.34754099617102,5.73444211654288,3.65604019255384,7.53245417726084,21.7903454961032,25.689092697245,26.7438142023202,27.5180640846914,26.447151982137,22.1150751574568,14.5309091582589,6.67598457075192
"AT",3.76461287280043,4.42274066661908,6.89115427335506,5.19218225880688,9.29576986447572,23.5744030644325,27.3431259382675,28.3688533938352,29.1459517122176,28.2428500703701,25.5776464856663,18.2422475096254,9.42030511503286
